line_id,segment_id,task_id,instruction,trajectory,target,label,start,end,scene_tags
18,1,2,Pergi ke rec room dan pick up the vacuum cleaner; kemudian move ke bedroom and retrieve the dresser,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke rec room dan pick up the vacuum cleaner; kemudian move ke bedroom and retrieve the dresser,dresser,turn_right,130,133,balustrade|home|lead to|hallway|rail
18,2,2,Pergi ke rec room dan pick up the vacuum cleaner; kemudian move ke bedroom and retrieve the dresser,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke rec room dan pick up the vacuum cleaner; kemudian move ke bedroom and retrieve the dresser,dresser,move_forward,134,140,balustrade|home|lead|lead to|rail
18,3,2,Pergi ke rec room dan pick up the vacuum cleaner; kemudian move ke bedroom and retrieve the dresser,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke rec room dan pick up the vacuum cleaner; kemudian move ke bedroom and retrieve the dresser,dresser,make a left turn,141,147,balustrade|lead to|rail|room|stair
18,4,2,Pergi ke rec room dan pick up the vacuum cleaner; kemudian move ke bedroom and retrieve the dresser,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke rec room dan pick up the vacuum cleaner; kemudian move ke bedroom and retrieve the dresser,dresser,move_forward,148,154,home|room|balustrade|lead to|rail
18,5,2,Pergi ke rec room dan pick up the vacuum cleaner; kemudian move ke bedroom and retrieve the dresser,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke rec room dan pick up the vacuum cleaner; kemudian move ke bedroom and retrieve the dresser,dresser,turn_right,155,158,hardwood|home|living room|hallway|room
18,6,2,Pergi ke rec room dan pick up the vacuum cleaner; kemudian move ke bedroom and retrieve the dresser,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke rec room dan pick up the vacuum cleaner; kemudian move ke bedroom and retrieve the dresser,dresser,move_forward,159,184,room|bedroom|hardwood|slide|bed
18,7,2,Pergi ke rec room dan pick up the vacuum cleaner; kemudian move ke bedroom and retrieve the dresser,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke rec room dan pick up the vacuum cleaner; kemudian move ke bedroom and retrieve the dresser,dresser,turn_right,185,187,curtain|door|doorway|glass door|lead to
18,8,2,Pergi ke rec room dan pick up the vacuum cleaner; kemudian move ke bedroom and retrieve the dresser,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke rec room dan pick up the vacuum cleaner; kemudian move ke bedroom and retrieve the dresser,dresser,move_forward,188,199,bedroom|bureau|dresser|room|window
19,0,2,Pergi ke bathroom dan pick up the toilet brush; kemudian move ke bedroom and retrieve the fan,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke bathroom dan pick up the toilet brush; kemudian move ke bedroom and retrieve the fan,toilet brush holder,move_forward,7,25,room|living room|doorway|window|damage
19,1,2,Pergi ke bathroom dan pick up the toilet brush; kemudian move ke bedroom and retrieve the fan,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke bathroom dan pick up the toilet brush; kemudian move ke bedroom and retrieve the fan,toilet brush holder,turn_left,26,29,home appliance|kitchen|living room|stool|chair
19,2,2,Pergi ke bathroom dan pick up the toilet brush; kemudian move ke bedroom and retrieve the fan,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke bathroom dan pick up the toilet brush; kemudian move ke bedroom and retrieve the fan,toilet brush holder,move_forward,30,53,appliance|exhaust hood|kitchen|cabinet|home
20,0,2,Pergi ke bathroom dan pick up the toilet brush; kemudian move ke bedroom and retrieve the fan,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke bathroom dan pick up the toilet brush; kemudian move ke bedroom and retrieve the fan,fan,move_forward,55,62,wall|doorway|lead to|hallway|room
20,1,2,Pergi ke bathroom dan pick up the toilet brush; kemudian move ke bedroom and retrieve the fan,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke bathroom dan pick up the toilet brush; kemudian move ke bedroom and retrieve the fan,fan,turn_left,63,66,pillar|door|doorway|lead to|hallway
20,2,2,Pergi ke bathroom dan pick up the toilet brush; kemudian move ke bedroom and retrieve the fan,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke bathroom dan pick up the toilet brush; kemudian move ke bedroom and retrieve the fan,fan,move_forward,67,86,doorway|home|hallway|room|lead to
20,3,2,Pergi ke bathroom dan pick up the toilet brush; kemudian move ke bedroom and retrieve the fan,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke bathroom dan pick up the toilet brush; kemudian move ke bedroom and retrieve the fan,fan,turn_left,87,90,archway|doorway|lead to|room|bedroom
20,4,2,Pergi ke bathroom dan pick up the toilet brush; kemudian move ke bedroom and retrieve the fan,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke bathroom dan pick up the toilet brush; kemudian move ke bedroom and retrieve the fan,fan,move_forward,91,99,balustrade|lead to|rail|stair|stairwell
20,5,2,Pergi ke bathroom dan pick up the toilet brush; kemudian move ke bedroom and retrieve the fan,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke bathroom dan pick up the toilet brush; kemudian move ke bedroom and retrieve the fan,fan,turn_left,100,103,balustrade|lead|lead to|hallway|rail
20,6,2,Pergi ke bathroom dan pick up the toilet brush; kemudian move ke bedroom and retrieve the fan,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke bathroom dan pick up the toilet brush; kemudian move ke bedroom and retrieve the fan,fan,move_forward,104,107,balustrade|carpet|lead to|rail|stair
20,7,2,Pergi ke bathroom dan pick up the toilet brush; kemudian move ke bedroom and retrieve the fan,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke bathroom dan pick up the toilet brush; kemudian move ke bedroom and retrieve the fan,fan,turn_left,108,111,balustrade|lead|lead to|room|stair
20,8,2,Pergi ke bathroom dan pick up the toilet brush; kemudian move ke bedroom and retrieve the fan,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke bathroom dan pick up the toilet brush; kemudian move ke bedroom and retrieve the fan,fan,move_forward,112,114,balustrade|lead to|rail|stair|stairwell
20,9,2,Pergi ke bathroom dan pick up the toilet brush; kemudian move ke bedroom and retrieve the fan,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke bathroom dan pick up the toilet brush; kemudian move ke bedroom and retrieve the fan,fan,turn_left,115,118,balustrade|rail|stair|stairwell|lead
20,10,2,Pergi ke bathroom dan pick up the toilet brush; kemudian move ke bedroom and retrieve the fan,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke bathroom dan pick up the toilet brush; kemudian move ke bedroom and retrieve the fan,fan,move_forward,119,161,room|bedroom|home|hallway|lead to
20,11,2,Pergi ke bathroom dan pick up the toilet brush; kemudian move ke bedroom and retrieve the fan,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke bathroom dan pick up the toilet brush; kemudian move ke bedroom and retrieve the fan,fan,turn_left,162,164,photo frame|picture frame|room|bookcase|bookshelf
20,12,2,Pergi ke bathroom dan pick up the toilet brush; kemudian move ke bedroom and retrieve the fan,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke bathroom dan pick up the toilet brush; kemudian move ke bedroom and retrieve the fan,fan,move_forward,165,168,bed|bedroom|lamp|chair|headboard
21,0,2,Pergi ke bedroom dan pick up the hat; kemudian move ke bathroom and retrieve the rack,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke bedroom dan pick up the hat; kemudian move ke bathroom and retrieve the rack,rack,move_forward,14,31,room|doorway|bedroom|lead to|hardwood
22,0,2,Pergi ke bathroom dan pick up the towel; kemudian move ke bedroom and retrieve the picture,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke bathroom dan pick up the towel; kemudian move ke bedroom and retrieve the picture,towel,move_forward,7,42,room|stair|lead to|hallway|balustrade
22,1,2,Pergi ke bathroom dan pick up the towel; kemudian move ke bedroom and retrieve the picture,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke bathroom dan pick up the towel; kemudian move ke bedroom and retrieve the picture,towel,turn_right,43,45,door|doorway|lead|lead to|hallway
22,2,2,Pergi ke bathroom dan pick up the towel; kemudian move ke bedroom and retrieve the picture,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke bathroom dan pick up the towel; kemudian move ke bedroom and retrieve the picture,towel,move_forward,46,60,doorway|room|lead to|hallway|white
23,0,2,Pergi ke bathroom dan pick up the towel; kemudian move ke bedroom and retrieve the picture,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke bathroom dan pick up the towel; kemudian move ke bedroom and retrieve the picture,picture,move_forward,80,100,lead to|lead|hallway|balustrade|rail
23,1,2,Pergi ke bathroom dan pick up the towel; kemudian move ke bedroom and retrieve the picture,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke bathroom dan pick up the towel; kemudian move ke bedroom and retrieve the picture,picture,make a left turn,101,107,bedroom|dresser|room|lamp|bureau
23,2,2,Pergi ke bathroom dan pick up the towel; kemudian move ke bedroom and retrieve the picture,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke bathroom dan pick up the towel; kemudian move ke bedroom and retrieve the picture,picture,move_forward,108,109,bed|bedroom|lamp|carpet|doorway
24,0,2,Pergi ke bathroom dan pick up the towel ring; kemudian move ke kitchen and retrieve the paper towel,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke bathroom dan pick up the towel ring; kemudian move ke kitchen and retrieve the paper towel,towel ring,move_forward,8,35,room|doorway|hallway|living room|lead to
25,0,2,Pergi ke bathroom dan pick up the towel ring; kemudian move ke kitchen and retrieve the paper towel,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke bathroom dan pick up the towel ring; kemudian move ke kitchen and retrieve the paper towel,paper towel,move_forward,42,66,room|doorway|building|damage|wall
25,1,2,Pergi ke bathroom dan pick up the towel ring; kemudian move ke kitchen and retrieve the paper towel,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke bathroom dan pick up the towel ring; kemudian move ke kitchen and retrieve the paper towel,paper towel,turn_left,67,69,beam|doorway|room|stone building|stone house
25,2,2,Pergi ke bathroom dan pick up the towel ring; kemudian move ke kitchen and retrieve the paper towel,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke bathroom dan pick up the towel ring; kemudian move ke kitchen and retrieve the paper towel,paper towel,move_forward,70,74,basement|beam|wall|building|pillar
26,0,2,Pergi ke kitchen dan pick up the bowl of fruit; kemudian move ke bedroom and retrieve the book,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke kitchen dan pick up the bowl of fruit; kemudian move ke bedroom and retrieve the book,bowl of fruit,move_forward,3,11,doorway|lead to|hallway|room|white
26,1,2,Pergi ke kitchen dan pick up the bowl of fruit; kemudian move ke bedroom and retrieve the book,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke kitchen dan pick up the bowl of fruit; kemudian move ke bedroom and retrieve the book,bowl of fruit,turn_right,12,15,door|doorway|lead to|hallway|room
26,2,2,Pergi ke kitchen dan pick up the bowl of fruit; kemudian move ke bedroom and retrieve the book,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke kitchen dan pick up the bowl of fruit; kemudian move ke bedroom and retrieve the book,bowl of fruit,move_forward,16,54,kitchen|appliance|home appliance|white|room
27,0,2,Pergi ke kitchen dan pick up the bowl of fruit; kemudian move ke bedroom and retrieve the book,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke kitchen dan pick up the bowl of fruit; kemudian move ke bedroom and retrieve the book,book rack,move_forward,61,63,appliance|cabinet|counter top|dish washer|exhaust hood
27,1,2,Pergi ke kitchen dan pick up the bowl of fruit; kemudian move ke bedroom and retrieve the book,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke kitchen dan pick up the bowl of fruit; kemudian move ke bedroom and retrieve the book,book rack,turn_left,64,66,apartment|living room|room|appliance|couch
27,2,2,Pergi ke kitchen dan pick up the bowl of fruit; kemudian move ke bedroom and retrieve the book,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke kitchen dan pick up the bowl of fruit; kemudian move ke bedroom and retrieve the book,book rack,move_forward,67,108,hardwood|room|living room|armchair|apartment
28,0,2,Pergi ke kitchen dan pick up the toaster; kemudian move ke bedroom and retrieve the clock,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke kitchen dan pick up the toaster; kemudian move ke bedroom and retrieve the clock,clock,move_forward,24,49,bedroom|room|lamp|wall lamp|dresser
29,0,2,Pergi ke office dan pick up the telephone; kemudian move to bedroom and retrieve the picture,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke office dan pick up the telephone; kemudian move to bedroom and retrieve the picture,telephone,move_forward,0,11,balustrade|lead|lead to|rail|stair
29,1,2,Pergi ke office dan pick up the telephone; kemudian move to bedroom and retrieve the picture,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke office dan pick up the telephone; kemudian move to bedroom and retrieve the picture,telephone,make a left turn,12,18,picture frame|room|stool|wall|balustrade
29,2,2,Pergi ke office dan pick up the telephone; kemudian move to bedroom and retrieve the picture,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke office dan pick up the telephone; kemudian move to bedroom and retrieve the picture,telephone,move_forward,19,20,balustrade|lead|lead to|picture frame|rail
29,3,2,Pergi ke office dan pick up the telephone; kemudian move to bedroom and retrieve the picture,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke office dan pick up the telephone; kemudian move to bedroom and retrieve the picture,telephone,turn_left,21,24,balustrade|lead|lead to|hallway|room
29,4,2,Pergi ke office dan pick up the telephone; kemudian move to bedroom and retrieve the picture,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke office dan pick up the telephone; kemudian move to bedroom and retrieve the picture,telephone,move_forward,25,28,carpet|room|bust|stool|balustrade
29,5,2,Pergi ke office dan pick up the telephone; kemudian move to bedroom and retrieve the picture,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke office dan pick up the telephone; kemudian move to bedroom and retrieve the picture,telephone,make a left turn,29,36,carpet|doorway|room|figurine|hallway
29,6,2,Pergi ke office dan pick up the telephone; kemudian move to bedroom and retrieve the picture,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke office dan pick up the telephone; kemudian move to bedroom and retrieve the picture,telephone,move_forward,37,47,balustrade|lead|lead to|rail|stair
29,7,2,Pergi ke office dan pick up the telephone; kemudian move to bedroom and retrieve the picture,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke office dan pick up the telephone; kemudian move to bedroom and retrieve the picture,telephone,turn_left,48,50,picture frame|pillow|room|stool|bench
29,8,2,Pergi ke office dan pick up the telephone; kemudian move to bedroom and retrieve the picture,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke office dan pick up the telephone; kemudian move to bedroom and retrieve the picture,telephone,move_forward,51,53,bed|bedroom|bunk bed|ladder|pillow
29,9,2,Pergi ke office dan pick up the telephone; kemudian move to bedroom and retrieve the picture,/home/aimldl/navgen_without_gpt4/nav_gen/task/2/Pergi ke office dan pick up the telephone; kemudian move to bedroom and retrieve the picture,telephone,turn_left,54,56,ladder|room|shelf|shelve|stair
