task_id,trajectory,instruction,n_targets,n_trails,n_segments,min_start,max_end,horizon_steps
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke Rec room dan pick up the dumbbell lalu place it on the bench; kemudian move ke Rec room, pick up the gym equipment and place it near the chest","Masuk ke Rec room dan pick up the dumbbell lalu place it on the bench; kemudian move ke Rec room, pick up the gym equipment and place it near the chest",4,4,9,6,150,145
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the fire extinguisher lalu place it near the panel; kemudian move ke bathroom, pick up the toilet paper dan place it on the bathroom mat","Masuk ke bedroom dan pick up the fire extinguisher lalu place it near the panel; kemudian move ke bathroom, pick up the toilet paper dan place it on the bathroom mat",3,3,9,5,124,120
4,/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke kitchen dan pick up the appliance lalu place it on the mat; kemudian move ke bedroom and pick up the candlestick and place it on the drawer,Masuk ke kitchen dan pick up the appliance lalu place it on the mat; kemudian move ke bedroom and pick up the candlestick and place it on the drawer,2,2,8,8,173,166
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the book lalu place it on the cushion; kemudian move ke kitchen, pick up the microwave and place it near the stovetop","Masuk ke bedroom dan pick up the book lalu place it on the cushion; kemudian move ke kitchen, pick up the microwave and place it near the stovetop",2,2,8,4,101,98
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the toy lalu place it on the chair; kemudian move ke bathroom, pick up the toilet paper dan place it near the stool","Masuk ke bedroom dan pick up the toy lalu place it on the chair; kemudian move ke bathroom, pick up the toilet paper dan place it near the stool",2,2,8,3,84,82
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Berpindah ke office and pick up the picture then move to bedroom and place it on the bed; next, go to kitchen and grab the case, after that return to living room and put it neatly on the table","Berpindah ke office and pick up the picture then move to bedroom and place it on the bed; next, go to kitchen and grab the case, after that return to living room and put it neatly on the table",4,4,8,10,156,147
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the lamp lalu place it on the dresser; kemudian move ke living room and retrieve the tv from there, place it on the couch","Masuk ke bedroom dan pick up the lamp lalu place it on the dresser; kemudian move ke living room and retrieve the tv from there, place it on the couch",2,2,8,5,108,104
4,/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke kitchen dan pick up the kitchen countertop item lalu place it on the sink; kemudian move ke bedroom and pick up the drawer and place it near the lamp,Masuk ke kitchen dan pick up the kitchen countertop item lalu place it on the sink; kemudian move ke bedroom and pick up the drawer and place it near the lamp,2,2,8,5,143,139
4,/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the bag lalu place it on the chest of drawers; kemudian move ke bathroom and retrieve the cosmetic from there to the nightstand in bedroom,Masuk ke bedroom dan pick up the bag lalu place it on the chest of drawers; kemudian move ke bathroom and retrieve the cosmetic from there to the nightstand in bedroom,2,2,8,6,75,70
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Ambil plush toy dari bedroom, kemudian move ke living room dan set it on the soundbar; selanjutnya, go to bathroom and retrieve the toilet, lalu move ke hall dan place it neatly on the handrail","Ambil plush toy dari bedroom, kemudian move ke living room dan set it on the soundbar; selanjutnya, go to bathroom and retrieve the toilet, lalu move ke hall dan place it neatly on the handrail",3,3,7,14,142,129
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the bedside table lalu place it near the bed; kemudian move ke bathroom, pick up the hand towel and place it on the shower hanger","Masuk ke bedroom dan pick up the bedside table lalu place it near the bed; kemudian move ke bathroom, pick up the hand towel and place it on the shower hanger",3,3,7,4,90,87
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the appliance lalu place it on the shelf; kemudian move ke bathroom, pick up the toilet brush and place it near the bathtub","Masuk ke bedroom dan pick up the appliance lalu place it on the shelf; kemudian move ke bathroom, pick up the toilet brush and place it near the bathtub",3,3,7,5,79,75
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the cushion lalu place it on the nightstand; kemudian move ke living room, pick up the book dan place it neatly on the pouffe","Masuk ke bedroom dan pick up the cushion lalu place it on the nightstand; kemudian move ke living room, pick up the book dan place it neatly on the pouffe",3,3,7,3,131,129
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the vase lalu place it on the nightstand; kemudian move ke bathroom, pick up the bath towel and place it in the bathroom shelf","Masuk ke bedroom dan pick up the vase lalu place it on the nightstand; kemudian move ke bathroom, pick up the bath towel and place it in the bathroom shelf",3,3,7,9,113,105
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the clock lalu place it on the bedside table; kemudian move ke bathroom, pick up the hand towel dan place it near the shower hanger","Masuk ke bedroom dan pick up the clock lalu place it on the bedside table; kemudian move ke bathroom, pick up the hand towel dan place it near the shower hanger",4,4,6,6,125,120
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the lamp lalu place it on the desk; kemudian move ke bathroom, pick up the towel dan place it near the sink","Masuk ke bedroom dan pick up the lamp lalu place it on the desk; kemudian move ke bathroom, pick up the towel dan place it near the sink",2,2,6,1,112,112
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the throw blanket lalu place it on the bed; kemudian move ke bathroom, pick up the towel and place it near the shelf","Masuk ke bedroom dan pick up the throw blanket lalu place it on the bed; kemudian move ke bathroom, pick up the towel and place it near the shelf",3,3,5,4,106,103
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the cuddly toy lalu place it on the nightstand; kemudian move ke living room, pick up the bouquet and place it near the couch","Masuk ke bedroom dan pick up the cuddly toy lalu place it on the nightstand; kemudian move ke living room, pick up the bouquet and place it near the couch",3,3,5,5,100,96
4,/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the document lalu place it on the table; kemudian move ke tie area and pick up the cup and place it near the wardrobe,Masuk ke bedroom dan pick up the document lalu place it on the table; kemudian move ke tie area and pick up the cup and place it near the wardrobe,3,3,5,0,124,125
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the clock lalu place it on the bedside table; kemudian move ke bathroom, pick up the towel dan place it near the shower cabin","Masuk ke bedroom dan pick up the clock lalu place it on the bedside table; kemudian move ke bathroom, pick up the towel dan place it near the shower cabin",3,3,5,6,123,118
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the telephone lalu place it on the panel; kemudian move ke bathroom, pick up the towel bar dan place it near the washbasin counter","Masuk ke bedroom dan pick up the telephone lalu place it on the panel; kemudian move ke bathroom, pick up the towel bar dan place it near the washbasin counter",2,2,4,5,86,82
4,/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the candle lalu place it on the shelf; kemudian move ke living room and pick up the plate and place it near the couch,Masuk ke bedroom dan pick up the candle lalu place it on the shelf; kemudian move ke living room and pick up the plate and place it near the couch,2,2,4,10,48,39
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the clock lalu place it on the bedside table; kemudian move ke bathroom, pick up the towel dan place it near the washbasin","Masuk ke bedroom dan pick up the clock lalu place it on the bedside table; kemudian move ke bathroom, pick up the towel dan place it near the washbasin",2,2,4,6,103,98
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Ambil soap dari bathroom, kemudian move ke kitchen dan set it on the sink; selanjutnya, go to bedroom and retrieve picture from chest of drawers","Ambil soap dari bathroom, kemudian move ke kitchen dan set it on the sink; selanjutnya, go to bedroom and retrieve picture from chest of drawers",3,3,3,33,90,58
4,"/home/aimldl/navgen_without_gpt4/nav_gen/task/4/Masuk ke bedroom dan pick up the book lalu place it on the rack; kemudian move ke bathroom, pick up the binder and place it near the shower soap shelf","Masuk ke bedroom dan pick up the book lalu place it on the rack; kemudian move ke bathroom, pick up the binder and place it near the shower soap shelf",2,2,2,14,50,37
5,"/home/aimldl/navgen_without_gpt4/nav_gen/task/5/Berpindah ke laundry room dan pick up the blanket lalu place it on the stand in bedroom; kemudian move to bathroom, pick up the towel and place it near the sink; terakhir, move to kitchen and retrieve the paper towel from there","Berpindah ke laundry room dan pick up the blanket lalu place it on the stand in bedroom; kemudian move to bathroom, pick up the towel and place it near the sink; terakhir, move to kitchen and retrieve the paper towel from there",5,5,41,3,328,326
5,"/home/aimldl/navgen_without_gpt4/nav_gen/task/5/Masuk ke kitchen dan pick up the knife lalu place it on the table; kemudian move ke bedroom, pick up the cushion and place it near the bed; terakhir, move to bathroom and retrieve the bucket from there","Masuk ke kitchen dan pick up the knife lalu place it on the table; kemudian move ke bedroom, pick up the cushion and place it near the bed; terakhir, move to bathroom and retrieve the bucket from there",5,5,23,7,229,223
5,"/home/aimldl/navgen_without_gpt4/nav_gen/task/5/Masuk ke bedroom dan pick up the speaker lalu place it on the desk; kemudian move ke kitchen, pick up the coffee machine and place it near the table; terakhir, move to bathroom and retrieve the toilet brush","Masuk ke bedroom dan pick up the speaker lalu place it on the desk; kemudian move ke kitchen, pick up the coffee machine and place it near the table; terakhir, move to bathroom and retrieve the toilet brush",5,5,17,3,204,202
5,"/home/aimldl/navgen_without_gpt4/nav_gen/task/5/Berpindah ke kitchen dan pick up the tray lalu place it on the shelf; kemudian move ke bedroom, pick up the picture and place it near the bed; terakhir, move to the bathroom and retrieve the toilet paper from there","Berpindah ke kitchen dan pick up the tray lalu place it on the shelf; kemudian move ke bedroom, pick up the picture and place it near the bed; terakhir, move to the bathroom and retrieve the toilet paper from there",3,3,15,22,160,139
5,"/home/aimldl/navgen_without_gpt4/nav_gen/task/5/Berpindah ke bedroom dan pick up the book lalu place it on the tv stand; kemudian move to the bathroom, pick up the rack and place it near the toilet paper; terakhir, move to the kitchen and retrieve the bouquet from there","Berpindah ke bedroom dan pick up the book lalu place it on the tv stand; kemudian move to the bathroom, pick up the rack and place it near the toilet paper; terakhir, move to the kitchen and retrieve the bouquet from there",4,4,14,14,194,181
5,"/home/aimldl/navgen_without_gpt4/nav_gen/task/5/Masuk ke bedroom dan pick up the book display lalu place it on the bed; kemudian move ke bathroom, pick up the towel and place it near the cabinet; terakhir, move to kitchen and retrieve the paper towel","Masuk ke bedroom dan pick up the book display lalu place it on the bed; kemudian move ke bathroom, pick up the towel and place it near the cabinet; terakhir, move to kitchen and retrieve the paper towel",3,3,13,38,140,103
5,"/home/aimldl/navgen_without_gpt4/nav_gen/task/5/Berpindah ke kitchen dan pick up the detergent lalu place it on the oven; kemudian move ke bedroom, pick up the picture and place it near the bed; terakhir, move to the bathroom and retrieve the tissue box from there","Berpindah ke kitchen dan pick up the detergent lalu place it on the oven; kemudian move ke bedroom, pick up the picture and place it near the bed; terakhir, move to the bathroom and retrieve the tissue box from there",3,3,13,37,143,107
6,"/home/aimldl/navgen_without_gpt4/nav_gen/task/6/Masuk ke office dan pick up the binder lalu place it on the desk; kemudian move ke bedroom and rec room, pick up the wardrobe and place it near the door; terakhir, move ke bathroom and retrieve the towel","Masuk ke office dan pick up the binder lalu place it on the desk; kemudian move ke bedroom and rec room, pick up the wardrobe and place it near the door; terakhir, move ke bathroom and retrieve the towel",6,6,35,3,393,391
6,"/home/aimldl/navgen_without_gpt4/nav_gen/task/6/Masuk ke bedroom dan pick up the picture lalu place it on the nightstand; kemudian move ke bathroom and retrieve the towel, set it neatly in the basket of towels; terakhir, go to the living room and grab the book, put it carefully on the couch","Masuk ke bedroom dan pick up the picture lalu place it on the nightstand; kemudian move ke bathroom and retrieve the towel, set it neatly in the basket of towels; terakhir, go to the living room and grab the book, put it carefully on the couch",5,5,29,5,328,324
6,"/home/aimldl/navgen_without_gpt4/nav_gen/task/6/Masuk ke bedroom dan pick up the blanket lalu place it on the table; kemudian move ke bathroom, pick up the towel and place it near the sink; terakhir, move to living room and pick up the book then place it neatly on the shelf","Masuk ke bedroom dan pick up the blanket lalu place it on the table; kemudian move ke bathroom, pick up the towel and place it near the sink; terakhir, move to living room and pick up the book then place it neatly on the shelf",6,6,24,5,339,335
6,"/home/aimldl/navgen_without_gpt4/nav_gen/task/6/Masuk ke kitchen dan pick up the candlestick lalu place it on the kitchen island; kemudian move ke bedroom, pick up the blanket and place it on the bed; terakhir, move to bathroom and retrieve the toilet paper","Masuk ke kitchen dan pick up the candlestick lalu place it on the kitchen island; kemudian move ke bedroom, pick up the blanket and place it on the bed; terakhir, move to bathroom and retrieve the toilet paper",6,6,23,18,270,253
6,"/home/aimldl/navgen_without_gpt4/nav_gen/task/6/Masuk ke garage dan pick up the vacuum cleaner lalu place it on the container; kemudian move ke bathroom, pick up the towel and place it near the toilet; terakhir, move ke bedroom and pick up the clock then place it on the shelf","Masuk ke garage dan pick up the vacuum cleaner lalu place it on the container; kemudian move ke bathroom, pick up the towel and place it near the toilet; terakhir, move ke bedroom and pick up the clock then place it on the shelf",4,4,22,4,260,257
6,"/home/aimldl/navgen_without_gpt4/nav_gen/task/6/Masuk ke bedroom dan pick up the radio lalu place it on the doormat; kemudian move ke tie area, pick up the keys dan place them near the door; terakhir, menuju bathroom and pick up the brush and place it in the sink","Masuk ke bedroom dan pick up the radio lalu place it on the doormat; kemudian move ke tie area, pick up the keys dan place them near the door; terakhir, menuju bathroom and pick up the brush and place it in the sink",5,5,17,3,231,229
